store_id,uptime_last_hour,uptime_last_day_x,uptime_last_week,downtime_last_hour,downtime_last_day_x,downtime_last_week
3072450101185104763,747.2,429.1666666666667,90737.5,0.0,0.0,0.0
3072978323754879698,761.2666666666667,1793.2833333333333,903814.7999999999,0.0,0.0,0.0
3075359803340043399,1408.0,335.9927777777778,28079.40777777778,0.0,1535.968888888889,925277.2533333334
3075812308908826083,1406.5,7051.1,8390809.0,0.0,335.76666666666665,21153.3
3077272047056269687,686.2166666666667,0.0,0.0,0.0,375.0,71522.5
3077449805722792371,1395.4666666666667,594.9902777777779,305755.03194444446,0.0,0.0,0.0
3077507910857614836,586.4,454.0,81408.0,0.0,0.0,0.0
3078298048079012992,1399.5666666666666,839.4166666666667,428941.9166666667,0.0,0.0,0.0
3078545593976422744,911.8666666666667,665.0,186396.0,0.0,0.0,0.0
3079550050091429865,559.1666666666666,350.0,58800.0,0.0,0.0,0.0
3080196082056277042,1411.0833333333333,2386.9611111111117,1771909.1308333336,0.0,475.99222222222227,20775.673333333336
3080466384060436501,607.9666666666667,385.0,72765.0,0.0,0.0,0.0
3081359972370573012,1396.9,608.9933333333333,288986.92333333334,0.0,0.0,0.0
3081967528755590945,832.8833333333333,188.0,4984.0,0.0,712.0,161512.0
3084983668399615127,968.9666666666667,0.0,0.0,0.0,594.9902777777779,191586.86944444446
3085747678776120253,1325.8833333333334,0.0,0.0,0.0,445.0,115675.0
3087015171250654419,816.0333333333333,392.0,107016.0,0.0,0.0,0.0
3087615340674305933,1412.4,5036.5,5781902.0,0.0,167.88333333333333,1175.1833333333334
3089584280460739676,601.5166666666667,514.5,90037.5,0.0,0.0,0.0
3090106983743832312,1387.1666666666667,6379.566666666667,7725655.233333334,0.0,0.0,0.0
3091451670396868844,1383.3166666666666,0.0,0.0,0.0,671.9922222222222,348091.9711111111
3092710124288815554,313.9,180.0,17100.0,0.0,0.0,0.0
3092927563142206378,1412.0,14.0,11857.795833333335,0.0,2477.9572222222223,1582281.0772222222
3093705231015680190,1398.6166666666666,1007.3000000000001,514730.3,0.0,0.0,0.0
3094815985933964755,306.35,30.0,300.0,0.0,120.0,6600.0
3096040684501619795,605.15,539.0,109417.0,0.0,0.0,0.0
3097334170388760845,793.4666666666667,1764.0,1071576.0,0.0,0.0,0.0
3097388019079717384,6.583333333333333,1.0,3.0,53.416666666666664,0.0,0.0
3098100847849261982,788.5,165.0,3039.0,0.0,512.25,147176.25
3098925642733977878,500.6833333333334,126.00000000000003,2646.0000000000005,0.0,252.00000000000006,31752.000000000007
3099276129248509001,523.3166666666667,111.75000000000001,11850.0,0.0,0.0,0.0
3099622385647562358,853.8666666666667,435.0,108300.0,0.0,0.0,0.0
3100917498444136638,545.0333333333334,243.88333333333338,42849.33333333334,0.0,0.0,0.0
3102452663079455103,563.3666666666667,395.0,69413.0,0.0,0.0,0.0
3102781373765533460,1388.5333333333333,671.9922222222222,333980.13444444444,0.0,0.0,0.0
3103225866520157234,1402.2666666666667,83.99833333333333,7439.060000000001,0.0,1735.7016666666668,893906.5666666667
3103238502848951891,964.6333333333333,567.5000000000001,178395.00000000003,0.0,0.0,0.0
3103901497552031481,681.85,0.0,0.0,0.0,420.0,88200.0
3105760996519289590,498.61666666666673,189.00000000000003,15876.000000000002,0.0,315.00000000000006,35280.00000000001
3105861724020993588,1413.0666666666666,2105.383333333333,991051.1500000001,0.0,377.65000000000003,31722.600000000002
3105924853113370630,488.8833333333334,204.00000000000006,25704.000000000007,0.0,0.0,0.0
3106034579876625326,489.95000000000005,0.0,0.0,0.0,215.0,24284.0
3107437901270453701,616.15,272.5,38640.0,0.0,0.0,0.0
3107942065041116633,1403.6666666666667,629.4166666666667,221296.25,0.0,0.0,0.0
3108288466442474985,682.9666666666667,321.0,59794.0,0.0,0.0,0.0
3109175233871883374,1409.4166666666667,0.0,0.0,0.0,484.9902777777778,202873.66944444444
3109295508046684859,481.85,321.00000000000006,42372.00000000001,0.0,0.0,0.0
3109310798880296507,684.6,83.88333333333333,2935.9166666666665,0.0,503.29999999999995,88077.49999999999
3109520359828444875,1394.4166666666667,5540.150000000001,6476435.35,0.0,0.0,0.0
3110030345707712773,610.9166666666666,22.0,292.0,0.0,372.0,56592.0
3110212902516337763,746.9166666666666,155.79999999999998,5608.799999999999,0.0,623.1999999999999,108436.79999999999
3111165299338116168,1404.75,2014.6000000000001,1114073.8,0.0,0.0,0.0
3111198822183739130,741.25,701.0,268746.0,0.0,0.0,0.0
3112098270997060146,1396.8166666666666,431.0833333333333,97420.16666666667,0.0,0.0,0.0
3112713483451701812,974.1500000000001,595.0000000000001,312375.00000000006,0.0,0.0,0.0
